2,122,2156,1600,0,1411,47,142,47,1411,32,1426,40,32,97,8,4,0,0,0,59,252,74,296,745
2,123,1991,1300,0,1210,23,67,23,1207,19,1211,40,40,32,0,2,0,0,0,40,232,108,262,569
2,124,2505,1900,0,1494,31,375,31,1490,35,1486,60,54,23,6,2,0,0,0,62,218,88,584,534
2,125,2335,1600,0,1498,14,88,14,1492,17,1489,50,43,37,7,1,0,0,0,72,230,94,327,766
2,126,2193,1680,0,1442,21,217,21,1442,31,1432,40,34,32,6,1,0,0,0,79,209,108,326,710
2,127,1416,1600,0,1328,3,269,3,1328,9,1322,20,16,21,4,2,0,0,0,96,172,77,283,694
2,128,1756,1300,0,1091,14,195,14,1091,22,1083,40,28,15,12,5,0,0,0,58,177,104,220,524
2,129,1734,1300,0,1161,21,118,21,1160,24,1157,60,53,32,7,6,0,0,0,38,207,85,272,555
2,130,1767,1300,0,1145,20,135,20,1144,12,1152,40,36,21,4,1,0,0,0,52,194,96,229,581
2,131,1692,1300,0,1137,21,142,20,1136,23,1133,50,42,31,8,1,0,0,0,40,238,85,240,530
2,132,1355,1000,0,834,24,142,24,834,12,846,20,16,15,4,1,0,0,0,38,149,59,130,470
2,133,1901,1400,0,1231,28,141,28,1228,19,1237,60,55,28,5,1,0,0,0,57,190,107,278,605
2,134,1917,1400,0,1367,27,6,27,1361,24,1364,40,33,33,7,0,0,0,0,14,227,20,254,849
2,135,1949,1400,0,1290,14,96,14,1290,22,1282,40,19,28,21,6,0,0,0,53,221,98,279,631
2,136,2537,1750,0,1625,17,108,17,1623,28,1612,61,55,40,6,3,0,0,0,66,194,109,495,748
2,137,2928,2100,0,1994,84,22,84,1910,8,1986,59,57,43,2,7,0,0,0,12,82,66,262,1564
2,138,2113,1700,0,1477,23,200,23,1436,18,1441,40,36,37,4,3,0,0,0,47,259,113,231,791
2,139,2133,1600,0,1321,14,265,14,1317,15,1316,50,43,40,7,2,0,0,0,53,219,97,307,640
2,140,2175,1500,0,1439,51,10,51,1435,32,1454,40,27,82,13,3,0,0,0,20,102,38,359,935
2,141,1964,1600,0,1250,81,269,81,1245,18,1308,50,41,31,9,4,0,0,0,49,206,104,312,637
2,142,1929,1400,0,1305,12,83,12,1291,33,1270,40,34,31,6,1,0,0,0,13,67,20,91,1079
2,143,1893,1400,0,1161,35,204,35,1160,24,1171,50,44,25,6,1,0,0,0,55,184,106,256,570
2,144,2135,1500,0,1429,54,17,54,1425,17,1462,40,37,31,3,7,0,0,0,65,176,96,298,827
2,145,2149,1550,0,1366,42,142,42,1364,38,1368,50,44,47,6,2,0,0,0,19,29,27,107,1186
2,146,2176,1500,0,1325,32,143,32,1294,19,1307,60,58,64,2,1,0,0,0,44,198,111,342,612
2,147,2137,1500,0,1249,42,209,42,1246,19,1269,50,44,40,6,3,0,0,0,68,199,96,226,680
2,148,18,20,0,18,0,2,0,18,0,18,0,0,18,0,0,0,0,0,0,7,0,1,10
2,149,1626,1500,0,1365,0,135,0,1365,2,1363,0,0,0,0,0,0,0,0,71,164,60,76,992
2,150,2586,2500,0,2475,0,25,0,2475,5,2470,0,0,8,0,0,0,0,0,66,84,60,109,2151
2,151,2720,2500,0,2015,0,485,0,2015,1,2014,0,0,0,0,0,0,0,0,33,49,28,19,1885
2,152,22,22,0,22,0,0,0,22,0,22,0,0,0,0,0,0,0,0,4,9,4,1,4
2,153,13,13,0,13,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,3,0,1,9
2,154,41,41,0,41,0,0,0,41,0,41,0,0,0,0,0,0,0,0,7,7,1,10,16
2,155,22,22,0,20,0,2,0,20,4,16,0,0,0,0,0,0,0,0,1,4,2,5,4
2,156,117,117,0,113,0,4,0,111,3,108,0,0,0,0,0,0,0,0,15,14,18,14,47
2,157,16,16,0,16,0,0,0,16,0,16,0,0,0,0,0,0,0,0,1,0,3,0,12
2,158,138,138,0,138,0,0,0,136,5,131,0,0,0,0,0,0,0,0,14,24,17,17,59
2,159,3722,3700,0,3524,0,176,0,3524,1,3523,0,0,10,0,0,0,0,0,49,98,24,116,3236
2,160,5112,5000,0,4795,0,205,0,4794,3,4791,0,0,2,0,0,0,0,0,32,118,27,48,4566
3,485,1796,1500,0,848,19,633,19,848,12,855,25,21,79,4,3,0,0,0,74,102,63,195,421
3,486,1305,1000,0,718,6,276,6,717,11,712,25,22,48,3,3,0,0,0,32,86,54,123,417
3,487,1456,1200,0,717,7,479,7,710,12,705,27,27,13,0,3,0,0,3,37,95,60,146,367
3,488,2274,1900,0,1023,353,524,353,1021,17,1357,32,32,27,0,17,0,0,0,59,186,78,234,800
3,489,1575,1200,0,843,18,339,18,841,19,840,30,29,26,1,1,0,0,0,46,122,82,157,433
3,490,2430,2000,0,1331,11,658,11,1320,14,1317,40,39,1,1,4,0,0,0,63,126,76,156,896
3,491,824,700,0,375,7,318,7,374,11,370,25,9,30,16,0,0,0,0,28,49,26,80,187
3,492,1936,1500,0,856,10,634,10,856,12,854,25,24,50,1,4,0,0,0,63,131,49,168,443
3,493,2365,1900,0,1136,12,752,12,1134,14,1132,30,30,28,0,3,0,0,0,85,165,78,202,602
3,494,2045,1700,0,1155,15,530,15,1155,14,1156,30,29,24,1,3,0,0,0,54,163,89,275,575
3,495,1511,1100,0,799,18,283,18,799,25,792,25,16,30,9,3,0,0,0,50,118,69,187,368
3,496,1620,1300,0,864,61,375,61,818,15,864,25,22,17,3,1,0,0,0,37,140,63,142,482
3,497,2695,2100,0,1391,42,667,42,1391,27,1406,35,34,44,1,8,0,0,0,72,184,78,127,945
3,498,1718,1400,0,793,7,600,7,788,19,776,33,29,18,4,1,0,0,0,50,143,52,156,375
3,499,1714,1300,0,999,14,287,14,996,22,988,25,23,24,2,3,0,0,0,53,143,91,39,662
3,500,2172,1800,0,1033,28,739,28,1031,10,1049,40,33,26,7,6,0,0,0,72,155,85,214,523
3,501,2434,2000,0,1252,300,448,300,1250,18,1532,44,44,21,0,6,0,0,0,85,220,119,238,870
3,502,2056,1800,0,1124,93,583,93,1124,16,1201,30,29,24,1,2,0,0,0,62,118,59,94,868
3,503,1579,1200,0,825,15,360,15,825,12,828,25,22,35,3,1,0,0,0,47,123,59,104,495
3,504,2097,1600,0,1144,12,444,12,1143,18,1137,43,42,16,1,7,0,0,0,72,111,51,150,753
3,505,2004,1500,0,1167,22,311,22,1167,5,1184,35,35,31,0,1,0,0,0,66,218,91,209,600
3,506,1908,1500,0,1134,33,333,33,1130,16,1147,25,24,15,1,2,0,0,0,40,110,64,108,825
3,507,2575,2000,0,1383,30,587,30,1377,33,1374,38,37,17,1,3,0,0,0,76,225,122,266,685
3,508,1748,1500,0,1139,26,335,26,1139,15,1150,30,27,31,3,2,0,0,0,30,170,136,113,701
3,509,2503,2000,0,1441,29,530,29,1441,17,1453,40,40,48,0,2,0,0,0,62,236,128,332,695
3,510,1644,1300,0,971,34,295,34,970,20,984,30,24,22,6,2,0,0,0,41,147,88,195,513
3,511,2391,1900,0,1402,37,461,37,1365,22,1380,25,25,23,0,2,0,0,0,47,119,69,171,974
3,512,1692,1400,0,777,431,192,431,777,18,1190,30,28,28,2,3,0,0,0,35,137,77,181,760
3,513,1555,1200,0,912,19,269,19,909,17,911,30,24,37,6,0,0,0,0,48,156,68,182,457
3,514,2525,2000,0,1459,43,498,43,1459,22,1480,40,40,48,0,5,0,0,0,74,223,97,303,783
3,515,1634,1300,0,916,20,364,20,914,12,922,30,30,18,0,0,0,0,0,45,148,76,227,426
3,516,1952,1500,0,1037,11,452,11,1034,16,1029,35,35,22,0,1,0,0,0,53,184,113,216,463
3,517,2698,2500,0,1312,38,1150,38,1312,0,1350,40,39,33,1,0,0,0,0,73,238,132,276,631
3,518,1117,1000,0,668,16,316,16,668,11,673,25,25,26,0,1,0,0,0,30,99,65,175,304
3,519,1861,1400,0,999,23,378,23,999,11,1011,32,32,16,0,3,0,0,0,55,179,80,153,544
3,520,1758,1400,0,982,28,390,28,982,13,997,25,25,22,0,7,0,0,0,56,141,94,180,526
3,521,1540,1300,0,936,27,337,27,901,8,920,25,22,16,3,1,0,0,0,53,121,81,137,528
3,522,1778,1400,0,1016,13,371,13,1015,17,1011,25,24,17,1,1,0,0,0,46,154,82,210,519
3,523,941,1300,0,920,21,359,21,920,10,931,30,26,18,4,6,0,0,0,53,99,63,93,623
3,524,1864,1500,0,967,24,509,24,958,13,969,25,25,13,0,5,0,0,0,29,70,59,96,715
3,525,1762,1400,0,1076,18,306,18,1073,20,1071,30,30,22,0,0,0,0,0,56,109,61,123,722
3,526,2342,1800,0,991,474,335,474,987,16,1445,35,33,18,2,7,0,0,0,75,162,96,198,914
3,527,1607,1300,0,923,21,356,21,918,12,927,25,22,32,3,1,0,0,0,35,88,59,85,660
3,528,1634,1300,0,959,122,219,122,959,12,1069,25,18,13,7,3,0,0,0,49,97,31,132,760
3,529,2139,2000,0,1333,42,625,42,1333,20,1355,39,39,17,0,4,0,0,0,38,101,44,129,1043
3,530,2082,1700,0,1222,28,450,28,1184,20,1192,33,33,16,0,5,0,0,0,66,125,37,144,820
3,531,1987,1500,0,1152,93,255,93,1152,30,1215,25,19,26,6,0,0,0,0,57,101,85,80,892
3,532,1572,1200,0,786,13,401,13,785,3,795,25,24,12,1,6,0,0,0,35,84,33,89,554
3,533,1928,1700,0,1101,31,568,31,1101,10,1122,40,39,12,1,5,0,0,0,75,184,75,151,637
3,534,2167,1700,0,1337,45,318,45,1292,22,1315,30,30,32,0,0,0,0,0,68,203,71,198,775
3,535,2017,1600,0,1190,35,375,35,1190,23,1202,28,28,22,0,1,0,0,0,56,164,69,160,753
3,536,2544,2500,0,2455,29,16,29,2455,15,2469,35,35,50,0,4,0,0,0,79,198,218,124,1850
3,537,2052,1800,0,1144,36,620,36,1144,8,1172,30,30,25,0,0,0,0,0,38,112,46,180,796
3,538,2486,2000,0,1311,28,661,28,1250,27,1251,31,29,15,2,5,0,0,0,40,146,80,109,876
3,539,1900,1600,0,1113,77,410,77,1113,17,1173,30,27,17,3,1,0,0,0,40,168,89,205,671
3,540,2038,1600,0,1197,62,341,60,1192,37,1215,25,25,22,0,2,0,0,0,75,165,86,229,660
3,541,1925,1500,0,1107,34,359,34,1107,11,1130,25,24,17,1,4,0,0,0,83,160,82,160,645
3,542,2202,1700,0,1211,30,459,30,1208,12,1226,25,14,14,11,1,0,0,0,63,221,86,234,622
3,543,1721,1300,0,950,19,331,19,949,38,930,28,27,18,1,0,0,0,0,49,127,65,139,550
3,544,2174,1700,0,1249,27,424,27,1243,16,1254,25,23,10,2,5,0,0,0,54,222,105,263,610
3,545,2496,2000,0,1484,43,473,43,1434,15,1462,28,28,39,0,2,0,0,0,58,145,101,159,999
3,546,2020,1800,0,1113,140,547,140,1113,15,1238,35,35,25,0,5,0,0,0,55,103,68,131,881
3,547,1965,1800,0,1050,21,729,21,1050,7,1064,35,35,18,0,0,0,0,0,38,116,61,131,718
3,548,1844,1800,0,1203,105,492,105,1199,22,1282,30,29,9,1,2,0,0,0,34,112,71,120,945
3,549,2199,2100,0,1345,24,731,24,1336,11,1349,49,48,23,1,4,0,0,0,66,115,64,99,1005
3,550,2744,2500,0,1499,100,901,100,1452,24,1528,40,39,33,1,4,0,0,0,106,218,100,317,787
3,551,2353,2300,0,1503,207,590,207,1503,4,1706,35,33,14,2,3,0,0,0,69,135,58,121,1323
3,552,2614,2500,0,1875,153,472,153,1865,11,2007,38,35,18,3,3,0,0,0,55,107,64,110,1671
3,553,2393,2300,0,1325,182,793,182,1325,13,1494,25,25,24,0,3,0,0,0,52,162,77,148,1055
3,554,2531,2500,0,1614,51,835,51,1593,29,1615,30,30,48,0,1,0,0,0,52,180,61,212,1110
3,555,2055,2000,0,1261,88,651,88,1256,13,1331,25,21,22,4,1,0,0,0,54,196,76,96,909
3,556,2105,2000,0,1306,164,530,164,1306,5,1465,35,35,28,0,2,0,0,0,51,171,74,117,1052
3,557,2620,2500,0,1420,146,934,146,1420,22,1544,35,35,17,0,2,0,0,0,68,190,56,172,1058
3,558,2195,2000,0,1256,158,586,158,1255,14,1399,25,25,24,0,1,0,0,0,53,142,79,140,985
3,559,219,250,0,0,182,68,182,0,0,182,0,0,16,0,0,0,0,0,13,16,7,18,128
3,560,417,1000,0,314,98,588,98,314,0,412,0,0,0,0,0,0,0,0,18,44,19,21,310
3,561,1202,1800,0,232,761,807,761,232,9,984,0,0,5,0,0,0,0,0,34,46,18,47,839
3,1858,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1,0,1,0,9
3,1859,10,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,2,4,2,2
3,1860,10,10,0,10,0,0,0,10,1,9,0,0,0,0,0,0,0,0,1,1,1,1,5
3,1862,26,26,0,26,0,0,0,26,2,24,0,0,0,0,0,0,0,0,7,8,2,1,6
3,1863,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11
3,1864,11,11,0,11,0,0,0,11,1,10,0,0,0,0,0,0,0,0,4,0,0,2,4
3,1865,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1,3,4,0,3
3,1866,10,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,1,3,0,6
3,1867,9,9,0,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,1,5,0,1,2
3,1868,12,12,0,12,0,0,0,12,0,12,0,0,0,0,0,0,0,0,5,0,1,2,4
3,1869,12,12,0,12,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,1,1,10
3,1870,3,11,0,3,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1
3,1871,11,11,0,11,0,0,0,11,1,10,0,0,0,0,0,0,0,0,1,1,0,1,7
3,1872,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1,5,1,0,4
3,1873,11,11,0,10,0,1,0,10,0,10,0,0,0,0,0,0,0,0,1,3,2,0,4
3,1874,12,12,0,12,0,0,0,12,0,12,0,0,0,0,0,0,0,0,3,1,3,2,3
3,1875,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,1,2,4,4
3,1876,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1,0,2,2,6
3,1877,10,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,2,0,0,0,8
3,1879,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,1,6,1,2,1
3,1880,12,12,0,12,0,0,0,12,3,9,0,0,0,0,0,0,0,0,6,0,0,0,3
3,1881,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,3,0,1,1,6
3,1883,11,11,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,2,0,5,0,4
